1978	12	14.87	2.36			
1979	1	31.1	2.15			
1979	2	12.16	4.36			
1979	3	16.88	5.58			
1979	4	11.44	5.78			
1979	5	14.64	1.07			
1979	6	1.63	16.03			
1979	7	14.5	5.94			
1979	8	14.95	1.78			
1979	9	16.45	28.9			
1979	10	5.98	4.07			
1979	11	6.11	3.9			
1979	12	1.65	17.19			
1980	1	20.42	4.03			
1980	2	12.21	13.61			
1980	3	17.13	4.21			
1980	4	4.02	9.05			
1980	5	17.88	11.68			
1980	6	0.47	15.76			
1980	7	3.48	26.59			
1980	8	15.97	19.65			
1980	9	14.45	3.97			
1980	10	3.33	4.51			
1980	11	1.35	14.95			
1980	12	1.18	26.67			
1981	1	1.2	51.98			
1981	2	9.82	9.32			
1981	3	11.22	17.01			
1981	4	8.51	11.77			
1981	5	20.1	2.27			
1981	6	15.07	7.49			
1981	7	11.46	4.33			
1981	8	10.59	6.86			
1981	9	3.07	3.55			
1981	10	17.07	0.45			
1981	11	7.44	12.46			
1981	12	6.45	18.6			
1982	1	12.44	0.83			
1982	2	5.51	6.37			
1982	3	12.37	7.36			
1982	4	9.37	7.89			
1982	5	19.45	7.17			
1982	6	9.19	3.9			
1982	7	12.3	3.6			
1982	8	6.6	5.44			
1982	9	16.6	4.08			
1982	10	14.34	6.96			
1982	11	11.57	0.31			
1982	12	32.12	1.18			
1983	1	4	7.62			
1983	2	8.96	8.24			
1983	3	39.34	1.54			
1983	4	17.86	8.39			
1983	5	13.97	3.2			
1983	6	5.58	6.03			
1983	7	13.26	30.7			
1983	8	20.6	13.43			
1983	9	6.92	6.57			
1983	10	14	0.13			
1983	11	39.03	0			
1983	12	24.62	1.17			
1984	1	0.1	18.56			
1984	2	5.01	8.64			
1984	3	8.8	4.6			
1984	4	11.92	8.38			
1984	5	12.35	11.65			
1984	6	15.45	6.46			
1984	7	19.56	8.78			
1984	8	14.82	8.69			
1984	9	3.15	13.93			
1984	10	35.22	1.76			
1984	11	7.44	2.08			
1984	12	25.64	5.67			
1985	1	1.08	17.29			
1985	2	7.98	7.11			
1985	3	12.81	9.3			
1985	4	8.47	22.66			
1985	5	2.06	5.74			
1985	6	2.18	7.18			
1985	7	7.94	5.44			
1985	8	15.33	18.19			
1985	9	17.38	8.45			
1985	10	16.42	0.02			
1985	11	35.57	0.7			
1985	12	1.07	13.9			
1986	1	1.42	38.65			
1986	2	23.54	3.56			
1986	3	0.45	10.12			
1986	4	12	15.8			
1986	5	2.29	4.08			
1986	6	14.2	9.29			
1986	7	11.45	9.21			
1986	8	5.93	3.64			
1986	9	33.61	2.77			
1986	10	16.28	3.74			
1986	11	21.32	3.05			
1986	12	8.83	26.58			
1987	1	5.22	6.23			
1987	2	23.92	15.03			
1987	3	12.78	4.04			
1987	4	4.64	40.45			
1987	5	18.41	3.48			
1987	6	7.35	9.87			
1987	7	21.74	12.01			
1987	8	8.71	6.93			
1987	9	4.53	14.87			
1987	10	4.87	27.25			
1987	11	13.81	3.4			
1987	12	15.32	2.82			
1988	1	2.66	4.34			
1988	2	1.06	17.8			
1988	3	1.97	15.6			
1988	4	13.57	9.02			
1988	5	2.56	23.63			
1988	6	3.84	35.53			
1988	7	6.9	11.61			
1988	8	10.77	6.03			
1988	9	6.46	2.78			
1988	10	0.71	32.03			
1988	11	17.41	4.21			
1988	12	0.27	11.48			
1989	1	3.14	6.07			
1989	2	9.99	8.09			
1989	3	14.23	1.95			
1989	4	5.32	32.07			
1989	5	10.98	4.71			
1989	6	24.66	8.17			
1989	7	7.33	9.59			
1989	8	8.03	3.68			
1989	9	12.19	6.6			
1989	10	1.48	4.99			
1989	11	2.3	25.61			
1989	12	4.1	36.76			
1990	1	7.86	2.96			
1990	2	18.22	3.3			
1990	3	15.87	4.3			
1990	4	6.03	1.46			
1990	5	20.81	3.4			
1990	6	5.73	17.21			
1990	7	13.97	3.14			
1990	8	9.95	5.92			
1990	9	3.26	16.46			
1990	10	14.39	0.46			
1990	11	2.99	4.86			
1990	12	14.93	5.05			
1991	1	11.19	7.27			
1991	2	2.35	25.8			
1991	3	20.92	0.29			
1991	4	18.6	12.55			
1991	5	19.11	5.42			
1991	6	3.97	8.15			
1991	7	11.2	6.61			
1991	8	7.01	3.25			
1991	9	8.15	8.12			
1991	10	7.4	5.24			
1991	11	13.28	1.59			
1991	12	21.73	10.82			
1992	1	11.64	8.67			
1992	2	11.61	5.79			
1992	3	9.28	9.29			
1992	4	3.48	12.85			
1992	5	12.06	25.64			
1992	6	13.94	5.8			
1992	7	27.1	2.92			
1992	8	12.62	1.09			
1992	9	2.1	5.81			
1992	10	1.59	7.14			
1992	11	24.81	6.66			
1992	12	10.57	1.57			
1993	1	28.37	0			
1993	2	15.97	5.53			
1993	3	9.75	1.97			
1993	4	13.23	7.79			
1993	5	6.64	6.28			
1993	6	21.99	2.97			
1993	7	29.81	30.19			
1993	8	12.68	7.25			
1993	9	8.32	13.83			
1993	10	1.8	1.49			
1993	11	6.28	5.32			
1993	12	1.18	3.42			
1994	1	3.82	5.01			
1994	2	3.32	5.69			
1994	3	8.96	24.54			
1994	4	9.18	1.62			
1994	5	5.69	10.68			
1994	6	9.43	12.95			
1994	7	11.1	8.36			
1994	8	5.5	12.65			
1994	9	0.77	2.48			
1994	10	17.29	6.21			
1994	11	15.63	0.49			
1994	12	5.36	4.97			
1995	1	16.22	1.53			
1995	2	0	5.81			
1995	3	23.51	5.52			
1995	4	9.39	4.77			
1995	5	34.15	0.73			
1995	6	18.85	7.96			
1995	7	9.93	10.88			
1995	8	8.52	8.04			
1995	9	1.06	7.28			
1995	10	20.72	20.77			
1995	11	6.48	6.98			
1995	12	4.09	5.25			
1996	1	20.43	5.3			
1996	2	3.18	23.29			
1996	3	1.21	9.66			
1996	4	11.31	10.65			
1996	5	21.47	14.46			
1996	6	5.25	9.67			
1996	7	14.01	4.21			
1996	8	13.45	17.12			
1996	9	18.79	0.46			
1996	10	6.28	1.77			
1996	11	17.98	1.76			
1996	12	27.94	11.88			
1997	1	20.57	1.06			
1997	2	19.87	6.46			
1997	3	9.08	27.55			
1997	4	16.87	9.49			
1997	5	1.77	5.15			
1997	6	14.82	1.3			
1997	7	13.26	8.2			
1997	8	13.29	6.98			
1997	9	12.89	2.45			
1997	10	8.42	2.26			
1997	11	5.55	2.58			
1997	12	14.21	9.27			
1998	1	20.23	4.57			
1998	2	29.31	3.72			
1998	3	22.27	0.81			
1998	4	8.59	9.62			
1998	5	18.05	25.4			
1998	6	27.51	13.09			
1998	7	14.94	8.27			
1998	8	4.73	6.55			
1998	9	14.22	13.24			
1998	10	28.79	0.2			
1998	11	13.71	6.88			
1998	12	0.97	9.91			
1999	1	21.67	5.08			
1999	2	9.33	23.25			
1999	3	7.49	15.53			
1999	4	31.13	5.91			
1999	5	6.98	4.48			
1999	6	8.35	5.13			
1999	7	16.25	12.12			
1999	8	10.75	13.23			
1999	9	10.15	16.52			
1999	10	1.08	21.86			
1999	11	0	37.14			
1999	12	2.38	14.81			
2000	1	1.84	6.01			
2000	2	13.59	11.87			
2000	3	10.07	0.74			
2000	4	5.89	7.01			
2000	5	4	20.62			
2000	6	19.33	3.07			
2000	7	2.25	25.38			
2000	8	2	25.28			
2000	9	3.96	14.65			
2000	10	22.69	11.52			
2000	11	23.72	3.03			
2000	12	0.72	11.67			
2001	1	6.97	13.63			
2001	2	15.42	9.58			
2001	3	11.83	15.35			
2001	4	8.08	16.9			
2001	5	8.08	15.59			
2001	6	8.54	13.59			
2001	7	11.51	6.97			
2001	8	2.38	16.94			
2001	9	3.31	2.19			
2001	10	7.73	11.74			
2001	11	10.56	7.91			
2001	12	1.86	12.66			
2002	1	0	9.98			
2002	2	1.28	26.29			
2002	3	8.95	4.91			
2002	4	2.84	9.5			
2002	5	6.05	23.55			
2002	6	4.71	17.51			
2002	7	6.43	12.04			
2002	8	5.29	19.84			
2002	9	12.6	3.92			
2002	10	22.88	8.95			
2002	11	1.2	14.43			
2002	12	9.57	9.97			
2003	1	0.77	30.1			
2003	2	15.62	1.71			
2003	3	13.23	5.89			
2003	4	11.8	9.58			
2003	5	14.64	5.45			
2003	6	14.98	18.39			
2003	7	9.94	25.59			
2003	8	7.52	10.28			
2003	9	11.04	0.63			
2003	10	4.65	12.45			
2003	11	5.94	0			
2003	12	4.38	7.74			
2004	1	2.04	6.31			
2004	2	11.73	6.12			
2004	3	14.18	29.29			
2004	4	16.68	7.07			
2004	5	18.86	17.73			
2004	6	19.46	6.48			
2004	7	8.55	2.46			
2004	8	14.5	1.99			
2004	9	21.59	13.94			
2004	10	22.5	0.46			
2004	11	27.86	5.55			
2004	12	3.51	7.85			
2005	1	33.19	3.26			
2005	2	14.76	14.55			
2005	3	2.3	5.8			
2005	4	8.3	7.73			
2005	5	16.31	11.12			
2005	6	18.51	9.29			
2005	7	4.61	13.51			
2005	8	11.91	4.09			
2005	9	3.55	12.86			
2005	10	16.6	12.66			
2005	11	7.47	12.31			
2005	12	7.95	20.53			
2006	1	7.38	9.18			
2006	2	0.15	23.08			
2006	3	6.61	15.42			
2006	4	10.67	4.18			
2006	5	4.11	14.45			
2006	6	8.64	14.1			
2006	7	9.54	11.73			
2006	8	11.54	10.32			
2006	9	8.58	3.53			
2006	10	22.2	2.49			
2006	11	7.79	13.96			
2006	12	15.48	2.23			
2007	1	11.83	12.53			
2007	2	4.07	9.58			
2007	3	17.95	16.32			
2007	4	6.03	1.57			
2007	5	16.45	23.62			
2007	6	6.85	8.36			
2007	7	10.8	5.19			
2007	8	12.23	13.13			
2007	9	0.9	2.3			
2007	10	16.66	5.28			
2007	11	0.59	22.78			
2007	12	23.38	1.46			
2008	1	6.95	10.57			
2008	2	15.27	3.19			
2008	3	10.93	13.11			
2008	4	10.61	19.45			
2008	5	9.13	4.93			
2008	6	9.95	11.52			
2008	7	8.84	8.63			
2008	8	18.95	12.04			
2008	9	10.82	12.76			
2008	10	10.97	1.52			
2008	11	3.28	3.9			
2008	12	19.37	6.43			
2009	1	0.94	16.15			
2009	2	5.62	14.2			
2009	3	12.76	6.76			
2009	4	11.48	0.96			
2009	5	15.17	6.24			
2009	6	15.25	6.01			
2009	7	12.75	4.98			
2009	8	6.39	8.84			
2009	9	10.71	10.81			
2009	10	44.64	2.89			
2009	11	2.78	27.26			
2009	12	22.81	1.18			
2010	1	15.35	2.48			
2010	2	4.47	5.78			
2010	3	4.83	8.49			
2010	4	11.81	9.28			
2010	5	12.54	4.07			
2010	6	18.19	4.84			
2010	7	20.12	2.34			
2010	8	4.32	6.73			
2010	9	14.5	14.38			
2010	10	12.47	10.5			
2010	11	3.57	6.98			
2010	12	21.56	12.49			
2011	1	7.79	19.99			
2011	2	8.8	8.12			
2011	3	18.08	13.45			
2011	4	25.65	10.07			
2011	5	26.39	15.54			
2011	6	4.97	15.31			
2011	7	7.01	10.95			
2011	8	7.73	20.11			
2011	9	12.57	11.4			
2011	10	5.58	2.49			
2011	11	10.09	4.97			
2011	12	12.02	13.2			
2012	1	1.73	7.81			
2012	2	10.99	3.97			
2012	3	16.53	11.34			
2012	4	2.83	7.78			
2012	5	5.9	20.53			
2012	6	6.08	34.73			
2012	7	5.24	11.76			
2012	8	5.93	16.98			
2012	9	5.63	24.13			
2012	10	8.05	5.4			
2012	11	0	33.46			
2012	12	5.51	2.24			
2013	1	10.03	5.56			
2013	2	12.36	14.33			
2013	3	1.28	20.45			
2013	4	12.08	6.45			
2013	5	13.34	5.7			
2013	6	15.1	15.14			
2013	7	20.43	5.27			
2013	8	6.4	10.42			
2013	9	28.88	1.41			
2013	10	13.9	5.71			
2013	11	2.44	1.64			
2013	12	11.94	10.18			
2014	1	0.79	26.78			
2014	2	9.9	12.38			
2014	3	8.11	7.24			
2014	4	13.1	5.57			
2014	5	0.75	4.35			
2014	6	17.15	14.14			
2014	7	7.02	6.77			
2014	8	25.7	2.3			
2014	9	11.93	3.93			
2014	10	8.65	6.53			
2014	11	7.04	4.78			
2014	12	4.82	1.45			
2015	1	6.37	8.36			
2015	2	2.74	4.46			
2015	3	6.1	26.72			
2015	4	10.83	2.21			
2015	5	44.82	6.77			
2015	6	18.28	7.84			
2015	7	25.03	2.84			
2015	8	3.7	3.15			
2015	9	1.43	6.69			
2015	10	19.95	0.52			
2015	11	29.92	1.24			
2015	12	37.38	0			
2016	1	1.33	0.33			
2016	2	5.31	4.47			
2016	3	19.21	12.84			
2016	4	19.68	0.86			
2016	5	6.27	1.62			
2016	6	1.71	12.54			
2016	7	11.63	13.21			
2016	8	21.76	9.92			
2016	9	10.32	5.85			
2016	10	20.62	16.64			
2016	11	4.92	9.23			
2016	12	14.12	0			
2017	1	36.64	0.06			
2017	2	14.51	11.8			
2017	3	10.91	6.77			
2017	4	26.27	1.16			
2017	5	10.83	1.78			
2017	6	8.55	16.27			
2017	7	10.76	12.9			
2017	8	19.38	5.75			
2017	9	10.02	11.44			
2017	10	16.05	11.03			
2017	11	2.31	25.36			
2017	12	1.7	29.14			
2018	1	0	12.11			
2018	2	29.58	4.41			
2018	3	6.78	5.57			
2018	4	5.34	16.23			
2018	5	11.05	5.89			
2018	6	8	9.91			
2018	7	8.11	9.6			
2018	8	11.22	5.83			
2018	9	23.93	16.6			
2018	10	30.27	0.45			
2018	11	13.32	0.71			
2018	12	27.22	0.7			
2019	1	3.68	0.57			
2019	2	46.03	4.66			
2019	3	10.45	11.63			
2019	4	18.2	0.65			
2019	5	41.34	1.16			
2019	6	10.71	3.62			
2019	7	8.42	10.1			
2019	8	11.71	11.1			
2019	9	19.42	20.92			
2019	10	24.96	14.5			
2019	11	7.47	7.11			
2019	12	13.17	2.77			
2020	1	9.75	5.91			
2020	2	12.65	11.66			
2020	3	16.42	6.9			
2020	4	8.01	13.57			
2020	5	6.65	10.64			
2020	6	2.69	7.08			
2020	7	10.26	14.27			
2020	8	9.85	31.37			
2020	9	6.89	13.78			
2020	10	7.74	17.82			
2020	11	3.35	7.71			
2020	12	1.36	5.38			
2021	1	2.88	2.34			
2021	2	5.36	7.95			
2021	3	10.54	14.82			
2021	4	1.45	18.66			
2021	5	7.96	15.71			
2021	6	10.33	18.63			
2021	7	18.76	8.21			
2021	8	14.52	1.86			
2021	9	7.19	7.33			
2021	10	25.99	0			
2021	11	0.9	35.37			
2021	12	10.46	10.06			
2022	1	0.23	16.85			
2022	2	8.08	22.12			
2022	3	2.56	14.05			
2022	4	9.51	17.62			
2022	5	9.98	14.7			
2022	6	6.96	11.67			
2022	7	5.49	7.86			
2022	8	16.19	6.61			
2022	9	1.94	9.65			
2022	10	4.11	6.51			
2022	11	4.02	2.12			
2022	12	15.8	0.13			
2023	1	23.89	3.36			
2023	2	10.08	4.05			
2023	3	20.98	4.17			
2023	4	6.91	17.05			
2023	5	4.82	8.79			
2023	6	11.99	9.36			
2023	7	10.1	23.07			
2023	8	26.32	9.69			
2023	9	4.95	7.95			
2023	10	10.33	3.96			
2023	11	1.54	16.24			
2023	12	21.86	4.68			
2024	1	20.04	1.14			
2024	2	8.06	12.28			
